Артикул ВБ	Название	Ноябрь 2024|Заказы	Ноябрь 2024|Выручка	Ноябрь 2024|Маржа	Декабрь 2024|Заказы	Декабрь 2024|Выручка	Декабрь 2024|Маржа	Январь 2025|Заказы	Январь 2025|Выручка	Январь 2025|Маржа	Февраль 2025|Заказы	Февраль 2025|Выручка	Февраль 2025|Маржа	Март 2025|Заказы	Март 2025|Выручка	Март 2025|Маржа	Апрель 2025|Заказы	Апрель 2025|Выручка	Апрель 2025|Маржа	Май 2025|Заказы	Май 2025|Выручка	Май 2025|Маржа	Июнь 2025|Заказы	Июнь 2025|Выручка	Июнь 2025|Маржа	Июль 2025|Заказы	Июль 2025|Выручка	Июль 2025|Маржа	Август 2025|Заказы	Август 2025|Выручка	Август 2025|Маржа	Сентябрь 2025|Заказы	Сентябрь 2025|Выручка	Сентябрь 2025|Маржа	Октябрь 2025|Заказы	Октябрь 2025|Выручка	Октябрь 2025|Маржа	Ноябрь 2025|Заказы	Ноябрь 2025|Выручка	Ноябрь 2025|Маржа	Декабрь 2025|Заказы	Декабрь 2025|Выручка	Декабрь 2025|Маржа	Январь 2026|Заказы	Январь 2026|Выручка	Январь 2026|Маржа	Февраль 2026|Заказы	Февраль 2026|Выручка	Февраль 2026|Маржа	Март 2026|Заказы	Март 2026|Выручка	Март 2026|Маржа	Апрель 2026|Заказы	Апрель 2026|Выручка	Апрель 2026|Маржа	Май 2026|Заказы	Май 2026|Выручка	Май 2026|Маржа	Июнь 2026|Заказы	Июнь 2026|Выручка	Июнь 2026|Маржа	Итого|Заказы	Итого|Выручка	Итого|Маржа
183690892	Koelf Pearl & Shea Butter Hydrogel Eye Patch 1																																																															
183690893	Petitfee EGF 1																																																															
183690894	Petitfee Cacao Energizing Hydrogel Eye Patch 1																																																															
183690908	Koelf Ruby & Bulgarian Rose Eye Patch 1																																																															
183690909	Petitfee 98% Collagen & CoQ10 Hydro Gel Eye Patch 1																																																															
183690915	Petitfee Black Pearl & Gold hydrogel Eye Patch 1																																																															
183690916	Petitfee GOLD & SNAIL HYDROGEL EYE PATCH 1																																																															
200176632	Video_Camera_4G																																																															
200176665	Video_Camera_Wi-Fi																																																															
200206660	Dr.Jart_Cleansing_Foam 1																																																															
201511948	Manyo_Galac_Vita_Serum 1																																																															
202603806	Manyo_Concentrate_Cream 1																																																															
203300700	Dr.Jart_Dermaclear_Micro_Foam 1																																																															
203530626	Dr.Jart_Teatreatment_Soothing_Spot 1																																																															
203552032	Dr.Jart_Teatreatment Moisturizer 1																																																															
203552803	Dr.Jart_Teatreatment_Toner 1																																																															
203553228	Dr.Jart_Ceramidin_Mist 1																																																															
203577167	Manyo_Aqua_Peeling_Gel 1																																																															
204254957	COSRX_Low_pH_Gel_Cleanser 1																																																															
204609095	Manyo_Pure_Cleansing_Oil 1																																																															
205068031	Manyo_Ampoule_Lotion 1																																																															
205068425	Manyo_Complex_Ampoule 1																																																															
208203029	EKEL Ampule Сream Сollagen [70ml] 1																																																															
208325289	Рация BF888s (2 шт)																																																															
208546198	THE SAEM - Natural Daily Avocado Body Cream [300ml] 1																																																															
208557521	Lamp_white_26cm																																																															
208711265	FARMSTAY - Black Garlic Nourishing Shampoo [530ml] 1																																																															
209068916	JMSOLUTION BLACK COCOON HOME ESTHETIC EYE PATCH [60ea(90g)] 1																																																															
209068917	JMSOLUTION GOLDEN COCOON HOME ESTHETIC EYE PATCH [60ea(90g)] 1																																																															
209068918	JMSOLUTION HONEY LUMINOUS ROYAL RPOPOLIS EYE PATCH Black [90g] 1																																																															
209068919	JMSOLUTION MARINE LUMINOUS PEARL DEEP MOISTURE EYE PATCH Pearl [90g] 1																																																															
209068920	JMSOLUTION PRIME GOLD EYE PATCH [60ea(90g)] 1																																																															
209386836	Lamp_RGB_33cm																																																															
210017615	COSRX Advanced Snail 96 Mucin Power Essence [100ml] 1																																																															
210020344	FARMSTAY - Collagen Pure Cleansing Foam [180ml] пенка 1																																																															
210023964	ISNTREE - Hyaluronic Acid Moist Cream [100ml] 1																																																															
210336573	HEIMISH - All Clean Green Foam [150ml] 1																																																															
210572517	LEBELAGE - Dr. Collagen Derma Eye Cream [40ml] 1																																																															
210577586	LEBELAGE - Dr. Peptide Derma Eye Cream [40ml] 1																																																															
210584387	LEBELAGE - Dr. Snail Derma Eye Cream [40ml] 1																																																															
210585869	LEBELAGE - Dr. Hyaluronic Derma Eye Cream [40ml] 1																																																															
211397103	JIGOTT - Birds Nest Firming Cream [70ml] 1																																																															
211641515	EKEL Ampoule Cream Collagen [50ml] 1																																																															
211675581	FARMSTAY - Gold Snail Premium Cream [50ml] 1																																																															
211675776	JIGOTT - Snail Reparing Cream [100ml] 1																																																															
212835939	HEIMISH - Artless Glow Base SPF50+ [40ml] 1																																																															
