Артикул продавца	Название	Артикул WB	Размер	Предмет	Бренд	Регион	Время доставки	Итого заказов, шт	Итого заказов по товарам локально, шт	Итого заказов по товарам не локально, шт	Итого заказы по товарам не локально, %	Заказы со склада WB локально, шт	Заказы со склада WB не локально, шт	Заказы со склада WB не локально, %	Заказы Маркетплейс локально, шт	Заказы Маркетплейс не локально, шт	Заказы Маркетплейс не локально, %	Остатки склад WB, шт	Остатки МП, шт
Elizavecca Milky Piggy Carbonated Bubble Clay Mask N	Маска для лица пузырьковая глиняная	307071318	-	Маски косметические	Elizavecca	Центральный	1д 16ч	29	15	14	48	15	14	48	0	0	0	0	0
Elizavecca Milky Piggy Carbonated Bubble Clay Mask N	Маска для лица пузырьковая глиняная	307071318	-	Маски косметические	Elizavecca	Северо-Западный	2д 15ч	5	0	5	100	0	5	100	0	0	0	0	0
Elizavecca Milky Piggy Carbonated Bubble Clay Mask N	Маска для лица пузырьковая глиняная	307071318	-	Маски косметические	Elizavecca	Беларусь	1д 21ч	3	0	3	100	0	3	100	0	0	0	0	0
Elizavecca Milky Piggy Carbonated Bubble Clay Mask N	Маска для лица пузырьковая глиняная	307071318	-	Маски косметические	Elizavecca	Приволжский	1д 10ч	7	5	2	29	5	2	29	0	0	0	0	0
Elizavecca Milky Piggy Carbonated Bubble Clay Mask N	Маска для лица пузырьковая глиняная	307071318	-	Маски косметические	Elizavecca	Южный и Северо-Кавказский	1д 10ч	19	17	2	11	17	2	11	0	0	0	0	0
Elizavecca Milky Piggy Carbonated Bubble Clay Mask N	Маска для лица пузырьковая глиняная	307071318	-	Маски косметические	Elizavecca	Казахстан	3д 6ч	1	0	1	100	0	1	100	0	0	0	0	0
Elizavecca Milky Piggy Carbonated Bubble Clay Mask N	Маска для лица пузырьковая глиняная	307071318	-	Маски косметические	Elizavecca	Уральский	2д 2ч	1	0	1	100	0	1	100	0	0	0	0	0
dm7dm3-50	Дед Мороз под елку 50 см	555208894	-	Фигурки и статуэтки	Дед Мороз Фигурка	Приволжский	1д 17ч	18	3	15	83	3	15	83	0	0	0	0	0
dm7dm3-50	Дед Мороз под елку 50 см	555208894	-	Фигурки и статуэтки	Дед Мороз Фигурка	Центральный	1д 16ч	20	11	9	45	11	9	45	0	0	0	0	0
dm7dm3-50	Дед Мороз под елку 50 см	555208894	-	Фигурки и статуэтки	Дед Мороз Фигурка	Южный и Северо-Кавказский	1д 23ч	19	10	9	47	10	9	47	0	0	0	0	0
dm7dm3-50	Дед Мороз под елку 50 см	555208894	-	Фигурки и статуэтки	Дед Мороз Фигурка	Беларусь	1д 20ч	5	0	5	100	0	5	100	0	0	0	0	0
dm7dm3-50	Дед Мороз под елку 50 см	555208894	-	Фигурки и статуэтки	Дед Мороз Фигурка	Уральский	2д 12ч	6	2	4	67	2	4	67	0	0	0	0	0
dm7dm3-50	Дед Мороз под елку 50 см	555208894	-	Фигурки и статуэтки	Дед Мороз Фигурка	Дальневосточный и Сибирский	4д 5ч	5	3	2	40	3	2	40	0	0	0	0	0
dm7dm3-50	Дед Мороз под елку 50 см	555208894	-	Фигурки и статуэтки	Дед Мороз Фигурка	Казахстан	3д 18ч	2	1	1	50	1	1	50	0	0	0	0	0
Petitfee Pink Vita Brightening Eye Mask	Тканевые патчи под глаза от темных кругов	180987509	-	Патчи	Petitfee	Дальневосточный и Сибирский	5д 4ч	16	0	16	100	0	16	100	0	0	0	0	0
Petitfee Pink Vita Brightening Eye Mask	Тканевые патчи под глаза от темных кругов	180987509	-	Патчи	Petitfee	Северо-Западный	1д 17ч	13	0	13	100	0	13	100	0	0	0	0	0
Petitfee Pink Vita Brightening Eye Mask	Тканевые патчи под глаза от темных кругов	180987509	-	Патчи	Petitfee	Центральный	1д 3ч	63	57	6	10	57	6	10	0	0	0	0	0
Petitfee Pink Vita Brightening Eye Mask	Тканевые патчи под глаза от темных кругов	180987509	-	Патчи	Petitfee	Уральский	1д 15ч	12	7	5	42	7	5	42	0	0	0	0	0
Petitfee Pink Vita Brightening Eye Mask	Тканевые патчи под глаза от темных кругов	180987509	-	Патчи	Petitfee	Приволжский	1д 10ч	7	5	2	29	5	2	29	0	0	0	2	0
Petitfee Pink Vita Brightening Eye Mask	Тканевые патчи под глаза от темных кругов	180987509	-	Патчи	Petitfee	Беларусь	1д 17ч	1	0	1	100	0	1	100	0	0	0	0	0
Petitfee Pink Vita Brightening Eye Mask	Тканевые патчи под глаза от темных кругов	180987509	-	Патчи	Petitfee	Южный и Северо-Кавказский	1д 11ч	21	21	0	0	21	0	0	0	0	0	4	0
HairSet/350/8*2	Masil набор для волос	183030830	-	Маски косметические	MASIL	Дальневосточный и Сибирский	3д 5ч	16	0	16	100	0	16	100	0	0	0	0	0
HairSet/350/8*2	Masil набор для волос	183030830	-	Маски косметические	MASIL	Центральный	1д 6ч	40	34	6	15	34	6	15	0	0	0	0	0
HairSet/350/8*2	Masil набор для волос	183030830	-	Маски косметические	MASIL	Беларусь	1д 20ч	5	0	5	100	0	5	100	0	0	0	0	0
HairSet/350/8*2	Masil набор для волос	183030830	-	Маски косметические	MASIL	Северо-Западный	2д 17ч	5	0	5	100	0	5	100	0	0	0	0	0
HairSet/350/8*2	Masil набор для волос	183030830	-	Маски косметические	MASIL	Уральский	1д 16ч	6	2	4	67	2	4	67	0	0	0	0	0
HairSet/350/8*2	Masil набор для волос	183030830	-	Маски косметические	MASIL	Южный и Северо-Кавказский	1д 9ч	34	30	4	12	30	4	12	0	0	0	1	0
HairSet/350/8*2	Masil набор для волос	183030830	-	Маски косметические	MASIL	Приволжский	1д 10ч	11	8	3	27	8	3	27	0	0	0	3	0
MANYO BIFIDA INFUSION SHOT AMPOULE 1DX [50ml]	Сыворотка с микроиглами 1Dx для интенсивного ухода	868700077	-	Сыворотки	manyo	Дальневосточный и Сибирский	5д 6ч	24	0	24	100	0	24	100	0	0	0	0	0
MANYO BIFIDA INFUSION SHOT AMPOULE 1DX [50ml]	Сыворотка с микроиглами 1Dx для интенсивного ухода	868700077	-	Сыворотки	manyo	Северо-Западный	2д 2ч	15	3	12	80	3	12	80	0	0	0	18	0
MANYO BIFIDA INFUSION SHOT AMPOULE 1DX [50ml]	Сыворотка с микроиглами 1Dx для интенсивного ухода	868700077	-	Сыворотки	manyo	Приволжский	1д 8ч	13	10	3	23	10	3	23	0	0	0	26	0
MANYO BIFIDA INFUSION SHOT AMPOULE 1DX [50ml]	Сыворотка с микроиглами 1Dx для интенсивного ухода	868700077	-	Сыворотки	manyo	Беларусь	1д 9ч	2	0	2	100	0	2	100	0	0	0	0	0
MANYO BIFIDA INFUSION SHOT AMPOULE 1DX [50ml]	Сыворотка с микроиглами 1Dx для интенсивного ухода	868700077	-	Сыворотки	manyo	Уральский	1д 7ч	12	10	2	17	10	2	17	0	0	0	15	0
MANYO BIFIDA INFUSION SHOT AMPOULE 1DX [50ml]	Сыворотка с микроиглами 1Dx для интенсивного ухода	868700077	-	Сыворотки	manyo	Центральный	0д 23ч	64	64	0	0	64	0	0	0	0	0	32	0
MANYO BIFIDA INFUSION SHOT AMPOULE 1DX [50ml]	Сыворотка с микроиглами 1Dx для интенсивного ухода	868700077	-	Сыворотки	manyo	Южный и Северо-Кавказский	1д 9ч	20	20	0	0	20	0	0	0	0	0	14	0
СГ-Красная	Снегурочка под елку 33 см на Новый Год	190314349	-	Фигурки и статуэтки	Дед Мороз Фигурка	Дальневосточный и Сибирский	6д 13ч	13	1	12	92	1	12	92	0	0	0	0	0
СГ-Красная	Снегурочка под елку 33 см на Новый Год	190314349	-	Фигурки и статуэтки	Дед Мороз Фигурка	Приволжский	2д 5ч	11	3	8	73	3	8	73	0	0	0	0	0
СГ-Красная	Снегурочка под елку 33 см на Новый Год	190314349	-	Фигурки и статуэтки	Дед Мороз Фигурка	Беларусь	2д 11ч	6	0	6	100	0	6	100	0	0	0	0	0
СГ-Красная	Снегурочка под елку 33 см на Новый Год	190314349	-	Фигурки и статуэтки	Дед Мороз Фигурка	Центральный	1д 18ч	15	11	4	27	11	4	27	0	0	0	0	0
СГ-Красная	Снегурочка под елку 33 см на Новый Год	190314349	-	Фигурки и статуэтки	Дед Мороз Фигурка	Южный и Северо-Кавказский	1д 18ч	5	1	4	80	1	4	80	0	0	0	0	0
СГ-Красная	Снегурочка под елку 33 см на Новый Год	190314349	-	Фигурки и статуэтки	Дед Мороз Фигурка	Уральский	3д 7ч	3	0	3	100	0	3	100	0	0	0	0	0
СГ-Красная	Снегурочка под елку 33 см на Новый Год	190314349	-	Фигурки и статуэтки	Дед Мороз Фигурка	Северо-Западный	2д 11ч	2	0	2	100	0	2	100	0	0	0	0	0
СГ-Красная	Снегурочка под елку 33 см на Новый Год	190314349	-	Фигурки и статуэтки	Дед Мороз Фигурка	Армения	7д 13ч	1	0	1	100	0	1	100	0	0	0	0	0
СГ-Красная	Снегурочка под елку 33 см на Новый Год	190314349	-	Фигурки и статуэтки	Дед Мороз Фигурка	Казахстан	7д 13ч	1	0	1	100	0	1	100	0	0	0	0	0
СГ-Красная	Снегурочка под елку 33 см на Новый Год	190314349	-	Фигурки и статуэтки	Дед Мороз Фигурка	Узбекистан	9д 23ч	1	0	1	100	0	1	100	0	0	0	0	0
JMSOLUTION - Black Cocoon Home Esthetic Eye Patch [60ea]	Увлажняющие патчи для глаз от отеков	212713617	-	Патчи	JMSolution	Центральный	1д 18ч	22	7	15	68	7	15	68	0	0	0	0	0
JMSOLUTION - Black Cocoon Home Esthetic Eye Patch [60ea]	Увлажняющие патчи для глаз от отеков	212713617	-	Патчи	JMSolution	Северо-Западный	2д 0ч	9	0	9	100	0	9	100	0	0	0	0	0
JMSOLUTION - Black Cocoon Home Esthetic Eye Patch [60ea]	Увлажняющие патчи для глаз от отеков	212713617	-	Патчи	JMSolution	Южный и Северо-Кавказский	2д 20ч	9	0	9	100	0	9	100	0	0	0	0	0
JMSOLUTION - Black Cocoon Home Esthetic Eye Patch [60ea]	Увлажняющие патчи для глаз от отеков	212713617	-	Патчи	JMSolution	Дальневосточный и Сибирский	5д 15ч	7	0	7	100	0	7	100	0	0	0	0	0
JMSOLUTION - Black Cocoon Home Esthetic Eye Patch [60ea]	Увлажняющие патчи для глаз от отеков	212713617	-	Патчи	JMSolution	Беларусь	2д 10ч	1	0	1	100	0	1	100	0	0	0	0	0
JMSOLUTION - Black Cocoon Home Esthetic Eye Patch [60ea]	Увлажняющие патчи для глаз от отеков	212713617	-	Патчи	JMSolution	Казахстан	5д 23ч	1	0	1	100	0	1	100	0	0	0	0	0
JMSOLUTION - Black Cocoon Home Esthetic Eye Patch [60ea]	Увлажняющие патчи для глаз от отеков	212713617	-	Патчи	JMSolution	Приволжский	1д 7ч	5	5	0	0	5	0	0	0	0	0	0	0
JMSOLUTION - Black Cocoon Home Esthetic Eye Patch [60ea]	Увлажняющие патчи для глаз от отеков	212713617	-	Патчи	JMSolution	Уральский	1д 18ч	1	1	0	0	1	0	0	0	0	0	0	0
DR. JART - Cicapair Tiger Grass Color Correcting Treatment [50ml]	Корректирующий СС крем для лица тональный	212719009	-	CC-кремы	dr.Jart+	Южный и Северо-Кавказский	2д 0ч	18	2	16	89	2	16	89	0	0	0	0	0
DR. JART - Cicapair Tiger Grass Color Correcting Treatment [50ml]	Корректирующий СС крем для лица тональный	212719009	-	CC-кремы	dr.Jart+	Дальневосточный и Сибирский	6д 2ч	14	1	13	93	1	13	93	0	0	0	0	0
DR. JART - Cicapair Tiger Grass Color Correcting Treatment [50ml]	Корректирующий СС крем для лица тональный	212719009	-	CC-кремы	dr.Jart+	Северо-Западный	1д 15ч	7	0	7	100	0	7	100	0	0	0	0	0
DR. JART - Cicapair Tiger Grass Color Correcting Treatment [50ml]	Корректирующий СС крем для лица тональный	212719009	-	CC-кремы	dr.Jart+	Уральский	1д 14ч	3	0	3	100	0	3	100	0	0	0	0	0
